transaction_id,user_id,transaction_date,amount,merchant_category,location,time_of_day,multiple_transactions,high_risk_merchant,unusual_location,device_type,payment_method,is_fraud
TXN00000230,USER2648,2024-02-03 12:19:45,35859.66,Entertainment,Karnataka,6,2,0,0,Mobile,UPI,0
TXN00000231,USER6539,2024-02-28 22:59:45,11297.31,Entertainment,West Bengal,18,3,1,0,Mobile,UPI,0
TXN00000232,USER5199,2024-07-17 18:33:45,80014.26,Travel,Maharashtra,9,4,0,0,Mobile,UPI,0
TXN00000233,USER9445,2024-05-22 14:10:45,26577.41,Travel,Telangana,19,1,0,0,Mobile,UPI,0
TXN00000234,USER3557,2024-06-23 21:05:45,5399.07,Healthcare,Nagaland,10,1,0,1,Mobile,UPI,0
TXN00000235,USER6592,2024-10-03 16:16:45,44574.78,Education,Nagaland,19,4,0,0,Tablet,UPI,0
TXN00000236,USER1098,2024-03-07 06:41:45,73973.11,Fashion,Punjab,20,4,0,0,Mobile,UPI,0
TXN00000237,USER3200,2024-10-24 23:01:45,80868.48,Entertainment,Meghalaya,21,1,0,0,Mobile,UPI,0
TXN00000238,USER3961,2024-08-04 07:58:45,98221.99,Others,Bihar,22,1,0,0,Mobile,Wallet,0
TXN00000239,USER5973,2024-10-23 20:59:45,19021.83,Others,Odisha,4,0,0,0,Desktop,UPI,0
TXN00000240,USER5433,2024-01-10 16:08:45,29450.11,Education,Chhattisgarh,6,1,0,0,Mobile,Wallet,0
TXN00000241,USER3869,2024-09-25 16:23:45,60988.1,Education,Arunachal Pradesh,11,2,0,0,Mobile,Wallet,0
TXN00000242,USER1956,2024-01-22 11:08:45,81153.24,Groceries,Mizoram,1,1,0,0,Mobile,UPI,0
TXN00000243,USER9352,2024-12-20 08:57:45,23484.09,Shopping,West Bengal,6,1,0,0,Mobile,Card,0
TXN00000244,USER6699,2024-04-04 04:58:45,41050.45,Healthcare,Bihar,20,2,0,0,Mobile,UPI,0
TXN00000245,USER7944,2024-09-28 14:02:45,40899.23,Healthcare,Goa,4,2,0,0,Desktop,UPI,0
TXN00000246,USER5493,2024-03-14 21:48:45,77316.38,Bills,Sikkim,21,4,0,1,Tablet,Wallet,0
TXN00000247,USER5911,2024-06-18 10:38:45,24169.13,Groceries,Nagaland,11,1,0,0,Mobile,UPI,0
TXN00000248,USER4987,2024-12-17 03:26:45,96878.98,Electronics,Goa,3,2,0,0,Mobile,UPI,0
TXN00000249,USER7015,2024-10-24 14:12:45,51095.33,Travel,Punjab,20,0,1,0,Tablet,UPI,0
TXN00000250,USER2218,2024-07-31 16:10:45,28278.48,Entertainment,Uttar Pradesh,20,3,0,0,Mobile,Wallet,0
TXN00000251,USER5496,2024-06-02 15:53:45,28499.98,Electronics,Manipur,18,2,1,0,Mobile,UPI,0
TXN00000252,USER5735,2024-06-25 05:12:45,1928.17,Fashion,Andhra Pradesh,2,3,0,0,Mobile,UPI,0
TXN00000253,USER5555,2024-08-16 22:47:45,69273.85,Food,Mizoram,16,1,0,0,Mobile,UPI,0
TXN00000254,USER9050,2024-07-10 05:15:45,77617.24,Electronics,Arunachal Pradesh,3,0,0,0,Mobile,Wallet,0
TXN00000255,USER4446,2024-12-10 03:28:45,3339.53,Bills,Bihar,8,0,0,0,Mobile,Card,0
TXN00000256,USER2045,2024-10-01 04:24:45,58634.86,Travel,Telangana,1,4,0,0,Mobile,Card,0
TXN00000257,USER7893,2024-03-25 01:48:45,78189.1,Education,Assam,9,4,0,1,Mobile,Wallet,0
TXN00000258,USER2693,2024-09-10 16:26:45,37686.38,Electronics,Uttarakhand,19,1,1,0,Mobile,UPI,0
TXN00000259,USER4436,2024-07-13 19:40:45,43330.88,Shopping,Rajasthan,8,2,0,0,Desktop,UPI,0
TXN00000260,USER9754,2024-03-29 08:50:45,36226.33,Bills,Assam,7,0,0,0,Tablet,Card,0
TXN00000261,USER6895,2024-05-05 02:42:45,31633.51,Electronics,Telangana,17,1,0,0,Mobile,Wallet,0
TXN00000262,USER4354,2024-03-17 05:18:45,49165.06,Others,Maharashtra,10,1,0,0,Mobile,UPI,0
TXN00000263,USER1225,2024-09-12 13:16:45,16693.46,Food,Punjab,18,2,0,0,Mobile,UPI,0
TXN00000264,USER5893,2024-12-19 21:49:45,44124.7,Shopping,Uttarakhand,21,0,0,1,Mobile,UPI,0
TXN00000265,USER8022,2024-03-23 03:54:45,94188.33,Education,Haryana,17,0,0,0,Desktop,UPI,0
TXN00000266,USER6600,2024-10-28 17:23:45,2837.47,Groceries,Delhi,18,0,0,0,Mobile,Wallet,0
TXN00000267,USER8996,2024-01-28 08:24:45,16557.87,Food,Haryana,16,4,0,0,Mobile,Wallet,0
TXN00000268,USER8683,2024-11-07 05:30:45,77792.47,Travel,Himachal Pradesh,19,0,0,0,Tablet,Wallet,0
TXN00000269,USER5642,2024-07-14 17:39:45,13292.5,Bills,Nagaland,21,3,0,0,Mobile,Card,0
TXN00000270,USER8679,2024-11-13 01:35:45,27200.96,Shopping,Uttarakhand,16,2,0,0,Mobile,Card,0
TXN00000271,USER9208,2024-03-19 02:45:45,45538.41,Food,Uttar Pradesh,14,0,1,0,Mobile,UPI,0
TXN00000272,USER8339,2024-12-02 00:54:45,94321.91,Others,Gujarat,15,2,0,0,Mobile,UPI,0
TXN00000273,USER3205,2024-01-26 20:50:45,18431.77,Shopping,Jharkhand,16,2,0,0,Mobile,UPI,0
TXN00000274,USER2069,2024-03-21 01:49:45,92316.15,Others,Andhra Pradesh,7,3,0,0,Mobile,Wallet,0
TXN00000275,USER4444,2024-03-26 10:37:45,71880.6,Healthcare,Delhi,22,0,1,0,Mobile,UPI,0
TXN00000276,USER2060,2024-07-05 12:51:45,67147.38,Healthcare,Bihar,6,2,0,0,Mobile,UPI,0
TXN00000277,USER3327,2024-07-18 07:14:45,72381.9,Fashion,Punjab,22,0,0,0,Mobile,UPI,0
TXN00000278,USER4420,2024-07-05 04:11:45,3221.54,Bills,Bihar,20,3,0,0,Mobile,UPI,0
TXN00000279,USER1301,2024-02-08 12:48:45,9980.14,Fashion,Tamil Nadu,3,4,0,0,Tablet,Wallet,0
TXN00000280,USER1606,2024-03-28 21:26:45,33550.67,Groceries,Delhi,6,4,0,0,Mobile,UPI,0
TXN00000281,USER4170,2024-10-23 14:43:45,7489.36,Travel,Maharashtra,10,4,0,0,Mobile,UPI,0
TXN00000282,USER1699,2024-10-02 16:25:45,98760.21,Others,Chhattisgarh,2,4,0,0,Desktop,Wallet,0
TXN00000283,USER6088,2024-04-13 20:15:45,58083.18,Food,Chhattisgarh,1,1,0,0,Mobile,Wallet,0
TXN00000284,USER1190,2024-07-03 23:04:45,48785.63,Fashion,Odisha,0,2,0,0,Mobile,UPI,0
TXN00000285,USER1980,2024-01-19 08:48:45,78572.63,Electronics,Uttar Pradesh,23,1,0,0,Mobile,Wallet,0
TXN00000286,USER3975,2024-06-09 23:44:45,97698.22,Food,Rajasthan,5,0,0,0,Mobile,Wallet,0
TXN00000287,USER7102,2024-04-11 00:07:45,95517.49,Shopping,Chhattisgarh,13,4,0,0,Mobile,UPI,0
TXN00000288,USER2184,2024-11-23 08:59:45,79327.18,Electronics,Telangana,3,0,0,0,Mobile,UPI,0
TXN00000289,USER4327,2024-04-09 04:51:45,37779.71,Education,Karnataka,15,3,0,0,Desktop,Card,0
TXN00000290,USER4394,2024-03-25 01:20:45,6689.35,Education,Arunachal Pradesh,9,2,0,0,Mobile,Wallet,0
TXN00000291,USER9319,2024-10-13 11:40:45,9927.86,Healthcare,Manipur,4,3,0,0,Mobile,UPI,0
TXN00000292,USER2816,2024-12-18 10:35:45,215.12,Electronics,Maharashtra,10,2,0,0,Desktop,Wallet,0
TXN00000293,USER6854,2024-03-23 10:46:45,290.09,Others,Maharashtra,0,3,0,0,Mobile,Card,0
TXN00000294,USER7709,2024-04-20 18:30:45,93648.54,Travel,Haryana,16,3,0,0,Mobile,UPI,0
TXN00000295,USER1569,2024-02-10 20:07:45,92709.0,Education,Punjab,13,2,0,0,Tablet,Wallet,0
TXN00000296,USER6442,2024-10-16 15:52:45,66788.62,Shopping,Tripura,6,0,0,0,Desktop,Wallet,0
TXN00000297,USER2895,2024-05-09 02:06:45,72695.0,Shopping,Haryana,13,3,0,0,Mobile,UPI,0
TXN00000298,USER3733,2024-06-05 15:43:45,51369.52,Others,Chhattisgarh,0,2,0,0,Mobile,UPI,0
TXN00000299,USER4863,2024-11-15 00:28:45,23860.44,Groceries,Chhattisgarh,5,2,0,0,Mobile,Wallet,0
TXN00000300,USER8455,2024-09-26 07:09:45,91447.07,Education,Tripura,6,3,0,0,Mobile,UPI,0
TXN00000301,USER5014,2024-10-06 12:29:45,27841.38,Education,Delhi,10,0,0,0,Mobile,UPI,0
TXN00000302,USER2686,2024-03-21 04:07:45,73993.16,Fashion,Maharashtra,9,4,0,0,Mobile,UPI,0
TXN00000303,USER4009,2024-05-14 02:26:45,24619.02,Shopping,Chhattisgarh,20,1,0,0,Mobile,UPI,0
TXN00000304,USER8806,2024-07-06 13:58:45,87027.83,Others,Delhi,2,4,0,0,Mobile,UPI,0
TXN00000305,USER1154,2024-03-20 19:08:45,65158.82,Shopping,Himachal Pradesh,18,3,0,0,Mobile,UPI,0
TXN00000306,USER2409,2024-11-08 03:15:45,64305.23,Electronics,Sikkim,1,3,0,0,Mobile,Card,0
TXN00000307,USER1784,2024-01-26 21:31:45,9826.99,Electronics,Uttarakhand,11,2,0,0,Desktop,Wallet,0
TXN00000308,USER9096,2024-03-27 13:25:45,42004.94,Healthcare,Karnataka,11,0,1,0,Mobile,Card,0
TXN00000309,USER8560,2024-05-18 11:41:45,52538.36,Shopping,Mizoram,0,0,0,0,Desktop,UPI,0
TXN00000310,USER8343,2024-09-29 01:39:45,29474.23,Fashion,Uttarakhand,13,3,0,0,Tablet,Wallet,0
TXN00000311,USER8206,2024-11-23 12:25:45,88109.36,Food,Kerala,10,0,0,0,Tablet,UPI,0
TXN00000312,USER6596,2024-02-26 12:07:45,83783.23,Education,Kerala,7,1,0,0,Mobile,Card,0
TXN00000313,USER6801,2024-12-25 06:48:45,49412.73,Education,Telangana,8,0,0,0,Desktop,UPI,0
TXN00000314,USER3806,2024-07-17 06:45:45,34069.12,Others,Meghalaya,17,0,0,0,Mobile,UPI,0
TXN00000315,USER1537,2024-04-15 17:41:45,80174.07,Bills,Andhra Pradesh,12,2,0,0,Mobile,UPI,0
TXN00000316,USER6986,2024-09-03 05:32:45,19769.46,Food,Nagaland,3,3,0,1,Mobile,Card,0
TXN00000317,USER2841,2024-08-08 04:12:45,7244.48,Travel,Goa,15,0,0,1,Desktop,Wallet,0
TXN00000318,USER9716,2024-11-12 13:39:45,4666.48,Bills,Chhattisgarh,2,3,0,0,Mobile,UPI,0
TXN00000319,USER7971,2024-05-04 16:04:45,3964.46,Travel,Nagaland,3,0,0,0,Mobile,UPI,0
TXN00000320,USER6625,2024-10-28 12:10:45,48939.98,Fashion,Madhya Pradesh,3,0,0,0,Mobile,Wallet,0
TXN00000321,USER3950,2024-10-03 17:11:45,25605.83,Shopping,Goa,7,0,0,0,Desktop,UPI,0
TXN00000322,USER8992,2024-05-12 17:30:45,69068.47,Groceries,Gujarat,10,2,0,0,Mobile,UPI,0
TXN00000323,USER5780,2024-07-03 21:22:45,65423.77,Bills,Assam,2,0,0,0,Mobile,UPI,0
TXN00000324,USER3368,2024-01-22 06:52:45,54247.8,Travel,Karnataka,18,4,0,0,Mobile,UPI,0
TXN00000325,USER7655,2024-02-05 22:03:45,35349.04,Electronics,Haryana,5,1,0,0,Mobile,UPI,0
TXN00000326,USER9173,2024-03-03 11:43:45,85060.58,Fashion,Bihar,2,0,0,0,Mobile,Wallet,0
TXN00000327,USER5495,2024-03-18 15:38:45,70999.31,Education,Jharkhand,20,4,0,0,Mobile,UPI,0
TXN00000328,USER7002,2024-04-11 17:42:45,27225.46,Healthcare,Himachal Pradesh,3,3,0,0,Mobile,UPI,0
TXN00000329,USER7614,2024-06-14 01:48:45,50218.7,Others,Tamil Nadu,3,2,1,0,Tablet,UPI,0
TXN00000330,USER6919,2024-02-19 20:12:45,15711.49,Food,Madhya Pradesh,1,3,0,0,Mobile,Card,0
TXN00000331,USER1853,2024-10-29 22:16:45,32944.75,Fashion,Odisha,15,2,0,0,Mobile,UPI,0
TXN00000332,USER5146,2024-10-14 22:44:45,99714.3,Bills,Manipur,4,3,0,0,Mobile,UPI,0
TXN00000333,USER4769,2024-05-13 20:09:45,22462.04,Bills,Chhattisgarh,14,3,0,0,Mobile,UPI,0
TXN00000334,USER1574,2024-12-10 10:05:45,69860.41,Groceries,Tripura,4,1,0,1,Tablet,UPI,0
TXN00000335,USER2148,2024-07-10 21:19:45,23918.02,Groceries,Madhya Pradesh,22,1,0,0,Desktop,Wallet,0
TXN00000336,USER7293,2024-04-17 23:20:45,93819.64,Travel,Kerala,11,1,0,0,Mobile,Wallet,0
TXN00000337,USER7457,2024-11-20 22:16:45,31082.27,Others,Himachal Pradesh,18,3,0,0,Tablet,Wallet,0
TXN00000338,USER8509,2024-07-09 05:12:45,34734.24,Entertainment,Telangana,14,2,0,0,Mobile,UPI,0
TXN00000339,USER5777,2024-06-20 15:34:45,59426.59,Shopping,Haryana,5,1,0,0,Mobile,UPI,0
TXN00000340,USER4854,2024-01-29 12:47:45,58852.37,Others,Himachal Pradesh,0,2,0,0,Mobile,UPI,0
TXN00000341,USER3491,2024-06-12 13:51:45,57949.73,Shopping,Rajasthan,4,2,0,0,Desktop,UPI,0
TXN00000342,USER4124,2024-04-30 22:26:45,57368.14,Bills,Madhya Pradesh,20,0,0,0,Mobile,Wallet,0
TXN00000343,USER6691,2024-05-15 14:25:45,31287.47,Entertainment,Uttarakhand,20,4,0,0,Tablet,UPI,0
TXN00000344,USER4051,2024-06-15 20:16:45,43497.58,Healthcare,Delhi,23,3,0,0,Mobile,UPI,0
TXN00000345,USER1004,2024-02-15 01:11:45,59384.0,Healthcare,Himachal Pradesh,18,4,0,0,Tablet,UPI,0
TXN00000346,USER6222,2024-03-31 16:31:45,67159.89,Entertainment,Goa,10,3,0,0,Mobile,Card,0
TXN00000347,USER6315,2024-06-10 03:19:45,25387.59,Fashion,Delhi,21,2,0,0,Mobile,UPI,0
TXN00000348,USER5869,2024-08-10 02:47:45,70177.36,Food,Goa,13,4,0,0,Mobile,UPI,0
TXN00000349,USER1876,2024-02-10 15:17:45,92335.3,Fashion,Karnataka,13,0,0,0,Desktop,Wallet,0
TXN00000350,USER8027,2024-12-20 02:56:45,75816.98,Entertainment,Jharkhand,1,4,0,0,Mobile,Wallet,0
TXN00000351,USER5142,2024-08-16 05:08:45,8514.86,Education,Maharashtra,21,4,1,0,Desktop,Wallet,0
TXN00000352,USER7966,2024-01-08 17:38:45,46965.71,Food,West Bengal,4,0,0,0,Desktop,Wallet,0
TXN00000353,USER8079,2024-09-06 14:54:45,43582.86,Bills,Goa,8,0,0,0,Mobile,UPI,0
TXN00000354,USER8987,2024-02-19 04:29:45,33716.68,Healthcare,Gujarat,16,1,0,0,Tablet,UPI,0
TXN00000355,USER7799,2024-08-30 07:21:45,49182.88,Fashion,Himachal Pradesh,18,3,0,0,Mobile,Wallet,0
TXN00000356,USER5465,2024-06-01 18:14:45,44019.41,Groceries,Assam,14,2,0,0,Desktop,Card,0
TXN00000357,USER1635,2024-09-16 04:28:45,716.43,Electronics,Kerala,1,4,0,0,Mobile,UPI,0
TXN00000358,USER2693,2024-01-07 08:51:45,23731.87,Food,Meghalaya,8,4,0,0,Desktop,Wallet,0
TXN00000359,USER5752,2024-02-18 05:43:45,21456.84,Entertainment,Madhya Pradesh,10,2,0,0,Tablet,Card,0
TXN00000360,USER9311,2024-01-15 08:08:45,34991.03,Healthcare,Goa,21,0,0,0,Mobile,Card,0
TXN00000361,USER1830,2024-09-14 21:35:45,17528.23,Education,Madhya Pradesh,5,0,0,0,Mobile,Wallet,0
TXN00000362,USER6177,2024-12-01 17:56:45,6873.36,Bills,Uttar Pradesh,14,4,0,0,Mobile,UPI,0
TXN00000363,USER9932,2024-04-15 08:31:45,19741.62,Bills,Chhattisgarh,20,4,0,0,Mobile,UPI,0
TXN00000364,USER9308,2024-08-13 05:43:45,85433.26,Entertainment,Bihar,19,2,0,0,Mobile,Card,0
TXN00000365,USER6949,2024-02-10 13:19:45,79724.23,Electronics,Haryana,3,2,0,0,Mobile,Wallet,0
TXN00000366,USER3838,2024-11-28 05:50:45,44265.41,Fashion,Assam,14,3,0,0,Desktop,UPI,0
TXN00000367,USER2150,2024-02-17 00:28:45,87793.72,Entertainment,Arunachal Pradesh,17,0,0,0,Desktop,UPI,0
TXN00000368,USER8560,2024-04-23 20:53:45,23343.3,Travel,Punjab,6,1,1,0,Mobile,UPI,0
TXN00000369,USER2931,2024-07-18 01:14:45,58462.49,Electronics,Odisha,15,1,0,0,Mobile,UPI,0
TXN00000370,USER2664,2024-06-10 02:24:45,14378.2,Healthcare,Gujarat,21,2,0,0,Mobile,Wallet,0
TXN00000371,USER2081,2024-09-05 12:03:45,83356.73,Electronics,Kerala,2,3,0,0,Desktop,UPI,0
TXN00000372,USER1512,2024-06-15 15:53:45,13145.1,Entertainment,Delhi,11,4,0,0,Mobile,Wallet,0
TXN00000373,USER8805,2024-08-15 16:15:45,3282.83,Travel,Bihar,6,2,1,0,Mobile,UPI,0
TXN00000374,USER6237,2024-06-15 07:45:45,27417.08,Fashion,Jharkhand,8,2,0,0,Mobile,UPI,0
TXN00000375,USER1559,2024-11-01 21:32:45,90103.42,Education,West Bengal,9,2,0,0,Mobile,Card,0
TXN00000376,USER4672,2024-08-08 08:20:45,13032.76,Entertainment,Himachal Pradesh,0,1,0,0,Mobile,UPI,0
TXN00000377,USER8404,2024-05-18 15:51:45,33133.96,Fashion,Delhi,11,2,0,0,Mobile,UPI,0
TXN00000378,USER4343,2024-05-27 19:16:45,31709.86,Travel,Kerala,23,3,0,0,Mobile,UPI,0
TXN00000379,USER5070,2024-07-28 23:02:45,80184.46,Entertainment,Karnataka,17,1,0,0,Mobile,UPI,0
TXN00000380,USER1580,2024-04-12 15:52:45,42210.39,Food,Rajasthan,0,3,0,0,Mobile,UPI,0
TXN00000381,USER8004,2024-10-10 16:07:45,61195.55,Others,Odisha,17,1,0,0,Mobile,UPI,0
TXN00000382,USER9130,2024-04-26 09:41:45,40497.86,Entertainment,Arunachal Pradesh,22,3,0,0,Desktop,UPI,0
TXN00000383,USER4147,2024-07-24 05:37:45,55190.56,Healthcare,Goa,6,0,0,0,Mobile,Wallet,0
TXN00000384,USER5249,2024-12-10 13:31:45,6337.83,Travel,Goa,16,0,0,0,Mobile,UPI,0
TXN00000385,USER2679,2024-12-13 00:40:45,37465.54,Shopping,Andhra Pradesh,12,1,0,0,Mobile,Card,0
TXN00000386,USER4506,2024-11-02 10:49:45,85525.07,Fashion,Gujarat,9,0,0,0,Mobile,Wallet,0
TXN00000387,USER8253,2024-03-20 01:23:45,69137.65,Education,Kerala,13,4,0,0,Mobile,UPI,0
TXN00000388,USER3744,2024-09-13 03:35:45,98184.72,Groceries,Rajasthan,0,3,0,0,Mobile,UPI,0
TXN00000389,USER6188,2024-09-19 12:15:45,78813.16,Travel,Tamil Nadu,22,1,0,0,Mobile,UPI,0
TXN00000390,USER3141,2024-02-11 09:33:45,45205.82,Education,Kerala,5,0,0,0,Mobile,UPI,0
TXN00000391,USER7617,2024-10-03 09:37:45,67660.42,Groceries,Punjab,3,1,0,0,Desktop,UPI,0
TXN00000392,USER3479,2024-10-10 11:36:45,77613.78,Shopping,Rajasthan,18,4,1,0,Desktop,Card,1
TXN00000393,USER7484,2024-09-13 05:16:45,27041.4,Electronics,Tamil Nadu,14,1,0,0,Mobile,Wallet,0
TXN00000394,USER8421,2024-02-17 00:35:45,6095.79,Others,Goa,20,1,0,0,Mobile,Wallet,0
TXN00000395,USER5452,2024-10-08 16:33:45,40644.14,Electronics,Maharashtra,20,2,0,0,Mobile,UPI,0
TXN00000396,USER6881,2024-04-29 08:00:45,14552.85,Electronics,Mizoram,18,2,0,0,Desktop,Wallet,0
TXN00000397,USER7665,2024-10-18 17:06:45,27796.39,Groceries,Mizoram,21,2,0,0,Mobile,UPI,0
TXN00000398,USER3849,2024-07-27 05:16:45,94689.86,Groceries,Nagaland,11,2,0,0,Mobile,Wallet,0
TXN00000399,USER8390,2024-10-18 11:41:45,84723.55,Entertainment,Madhya Pradesh,13,3,1,0,Mobile,UPI,0
TXN00000400,USER7905,2024-10-10 20:07:45,59287.14,Education,Madhya Pradesh,2,4,0,0,Mobile,Card,0
TXN00000401,USER3489,2024-08-20 17:43:45,40185.54,Electronics,Uttarakhand,3,1,0,0,Mobile,Wallet,0
TXN00000402,USER5611,2024-08-31 19:51:45,26506.6,Healthcare,Karnataka,2,4,1,0,Mobile,UPI,0
TXN00000403,USER3839,2024-01-07 00:47:45,57188.68,Healthcare,Assam,11,1,0,0,Mobile,UPI,0
TXN00000404,USER9527,2024-04-10 06:02:45,53362.71,Food,Mizoram,21,2,0,0,Tablet,UPI,0
TXN00000405,USER6878,2024-09-16 16:51:45,78100.0,Food,Uttar Pradesh,8,3,0,0,Desktop,Wallet,0
TXN00000406,USER7303,2024-08-08 21:20:45,92809.22,Fashion,Arunachal Pradesh,18,1,0,0,Mobile,Wallet,0
TXN00000407,USER1851,2024-05-11 13:15:45,32960.84,Others,West Bengal,15,1,1,0,Mobile,UPI,0
TXN00000408,USER2687,2024-03-07 15:00:45,20709.08,Food,Arunachal Pradesh,0,0,0,0,Mobile,UPI,0
TXN00000409,USER7833,2024-12-10 06:50:45,40339.68,Entertainment,Gujarat,13,3,0,0,Mobile,UPI,0
TXN00000410,USER3427,2024-03-15 04:26:45,43810.38,Electronics,Uttarakhand,12,3,0,0,Mobile,UPI,0
TXN00000411,USER5000,2024-05-27 14:55:45,4083.04,Bills,Delhi,22,3,0,0,Mobile,UPI,0
TXN00000412,USER6052,2024-01-19 23:58:45,86183.48,Food,West Bengal,11,4,0,0,Desktop,UPI,0
TXN00000413,USER3738,2024-09-15 23:50:45,99559.67,Entertainment,Sikkim,4,2,0,0,Mobile,Wallet,0
TXN00000414,USER6732,2024-08-23 04:23:45,92328.55,Healthcare,Tripura,19,0,0,0,Mobile,UPI,0
TXN00000415,USER6387,2024-03-07 07:12:45,86080.43,Bills,Jharkhand,2,4,0,0,Mobile,UPI,0
TXN00000416,USER9002,2024-08-09 05:49:45,99260.77,Others,Maharashtra,22,2,0,0,Mobile,UPI,0
TXN00000417,USER6536,2024-10-26 10:05:45,90790.06,Education,Rajasthan,1,1,1,1,Mobile,Card,0
TXN00000418,USER4913,2024-02-28 14:14:45,68867.93,Shopping,Odisha,10,0,0,0,Mobile,Wallet,0
TXN00000419,USER2066,2024-03-29 08:12:45,16758.99,Bills,Mizoram,19,4,0,0,Mobile,Card,0
TXN00000420,USER8723,2024-07-01 10:15:45,15719.38,Entertainment,Meghalaya,1,0,0,0,Mobile,Wallet,0
TXN00000421,USER5380,2024-05-21 17:02:45,4973.1,Travel,Mizoram,15,2,0,0,Mobile,UPI,0
TXN00000422,USER5107,2024-11-30 17:15:45,41241.9,Healthcare,Nagaland,7,4,0,0,Mobile,UPI,0
TXN00000423,USER6726,2024-07-17 16:41:45,80901.53,Fashion,Delhi,2,4,1,0,Mobile,UPI,1
TXN00000424,USER4373,2024-02-25 13:35:45,49080.56,Others,Uttarakhand,20,0,0,0,Desktop,UPI,0
TXN00000425,USER9945,2024-08-28 20:25:45,36695.54,Shopping,Karnataka,3,1,1,0,Mobile,UPI,0
TXN00000426,USER3082,2024-04-22 03:36:45,11012.66,Groceries,Odisha,20,1,0,0,Mobile,UPI,0
TXN00000427,USER9967,2024-08-06 05:56:45,5270.16,Education,Karnataka,3,1,0,0,Mobile,UPI,0
TXN00000428,USER7748,2024-11-02 03:11:45,39978.0,Food,Jharkhand,7,2,0,0,Tablet,Wallet,0
TXN00000429,USER1417,2024-07-15 18:09:45,10082.55,Groceries,Maharashtra,5,0,0,0,Mobile,UPI,0
TXN00000430,USER9306,2024-07-24 00:14:45,10444.46,Others,Maharashtra,13,2,0,0,Desktop,UPI,0
TXN00000431,USER9808,2024-12-06 14:11:45,39595.31,Shopping,Jharkhand,14,2,0,0,Mobile,UPI,0
TXN00000432,USER4974,2024-04-20 10:38:45,50334.06,Groceries,Rajasthan,16,1,0,0,Mobile,Wallet,0
TXN00000433,USER4267,2024-02-28 13:07:45,18749.62,Groceries,Tamil Nadu,4,1,0,0,Desktop,Wallet,0
TXN00000434,USER1825,2024-09-06 17:55:45,68495.11,Bills,Bihar,0,1,0,0,Mobile,Wallet,0
TXN00000435,USER8668,2024-04-19 23:12:45,41927.33,Healthcare,Jharkhand,11,0,0,0,Desktop,UPI,0
TXN00000436,USER6745,2024-07-25 23:41:45,9283.06,Bills,Uttarakhand,18,0,0,0,Mobile,UPI,0
TXN00000437,USER1412,2024-12-27 16:40:45,63739.71,Education,Goa,11,1,0,0,Desktop,Wallet,0
TXN00000438,USER8543,2024-09-12 00:55:45,35758.79,Food,Sikkim,10,2,0,0,Mobile,UPI,0
TXN00000439,USER8587,2024-01-04 08:05:45,5326.92,Groceries,Delhi,21,0,0,0,Tablet,Card,0
TXN00000440,USER1728,2024-04-17 03:13:45,94803.36,Bills,Karnataka,8,4,0,0,Mobile,UPI,0
TXN00000441,USER8164,2024-05-24 13:12:45,57162.58,Fashion,Nagaland,18,2,0,0,Mobile,UPI,0
TXN00000442,USER9867,2024-11-19 09:43:45,47824.26,Food,Goa,3,2,0,0,Mobile,UPI,0
TXN00000443,USER6988,2024-10-11 09:16:45,85927.83,Others,Rajasthan,12,3,0,0,Tablet,UPI,0
TXN00000444,USER3504,2024-01-14 02:04:45,93680.37,Healthcare,Manipur,9,0,0,0,Desktop,UPI,0
TXN00000445,USER3967,2024-09-03 12:32:45,22110.15,Entertainment,Uttarakhand,0,4,0,0,Mobile,UPI,0
TXN00000446,USER3786,2024-01-28 01:35:45,81033.44,Groceries,Goa,9,0,1,0,Mobile,Wallet,0
TXN00000447,USER2122,2024-10-21 03:54:45,83124.88,Bills,Punjab,17,2,0,0,Mobile,UPI,0
TXN00000448,USER5079,2024-03-19 08:26:45,5534.84,Entertainment,Andhra Pradesh,12,0,0,0,Desktop,Wallet,0
TXN00000449,USER2571,2024-04-23 10:58:45,71223.22,Food,Himachal Pradesh,6,2,0,0,Desktop,Wallet,0
TXN00000450,USER6073,2024-07-02 11:02:45,6390.49,Healthcare,Maharashtra,7,4,0,1,Mobile,UPI,0
TXN00000451,USER6104,2024-01-23 16:00:45,59507.86,Bills,Assam,16,2,0,0,Tablet,UPI,0
TXN00000452,USER3143,2024-05-30 14:30:45,66956.75,Travel,Andhra Pradesh,21,1,0,0,Mobile,UPI,0
TXN00000453,USER7806,2024-06-09 02:51:45,36769.16,Groceries,Maharashtra,0,2,0,0,Desktop,UPI,0
TXN00000454,USER8357,2024-03-06 06:09:45,88090.67,Education,Maharashtra,15,1,0,0,Mobile,UPI,0
TXN00000455,USER4440,2024-01-25 09:01:45,80071.12,Others,Bihar,19,4,0,0,Mobile,UPI,0
TXN00000456,USER4766,2024-08-16 16:26:45,92603.38,Fashion,Maharashtra,3,4,0,0,Desktop,UPI,0
TXN00000457,USER6644,2024-03-23 20:00:45,31557.46,Fashion,Tamil Nadu,22,2,0,0,Desktop,UPI,0
TXN00000458,USER3914,2024-09-02 12:38:45,2250.63,Food,Bihar,16,1,0,0,Mobile,Wallet,0
TXN00000459,USER5968,2024-02-15 12:23:45,81164.98,Others,Karnataka,12,2,0,0,Mobile,Card,0
TXN00000460,USER6917,2024-09-05 15:18:45,22375.44,Fashion,Punjab,9,4,1,0,Desktop,UPI,0
